signal,horizon,group_type,group,ic,n_obs
net_profit_yoy_calc,1,entry_month,2020-10-01,0.043887143659552555,2012
net_profit_yoy_calc,1,entry_month,2020-11-01,-0.06756014281431856,1294
net_profit_yoy_calc,1,entry_month,2021-02-01,-0.1236589497459063,22
net_profit_yoy_calc,1,entry_month,2021-03-01,0.010391728033995724,664
net_profit_yoy_calc,1,entry_month,2021-04-01,0.03834783098922399,5192
net_profit_yoy_calc,1,entry_month,2021-05-01,-0.10103645495329408,978
net_profit_yoy_calc,1,entry_month,2021-07-01,-0.06824990865911583,69
net_profit_yoy_calc,1,entry_month,2021-08-01,-0.00644969536496298,3107
net_profit_yoy_calc,1,entry_month,2021-09-01,0.04115256240730405,381
net_profit_yoy_calc,1,entry_month,2021-10-01,-0.06275606913928085,2087
net_profit_yoy_calc,1,entry_month,2021-11-01,-0.022767679829502813,1606
net_profit_yoy_calc,1,entry_month,2022-02-01,-0.02766798418972332,23
net_profit_yoy_calc,1,entry_month,2022-03-01,-0.03660912804176235,727
net_profit_yoy_calc,1,entry_month,2022-04-01,-0.008337026238947954,4824
net_profit_yoy_calc,1,entry_month,2022-05-01,0.03994005167416714,2250
net_profit_yoy_calc,1,entry_month,2022-07-01,-0.06567992599444959,47
net_profit_yoy_calc,1,entry_month,2022-08-01,-0.011815843354945824,3602
net_profit_yoy_calc,1,entry_month,2022-09-01,-0.1462971849570491,442
net_profit_yoy_calc,1,entry_month,2022-10-01,-0.06430225685099153,3812
net_profit_yoy_calc,1,entry_month,2022-11-01,-0.0689991789904102,366
net_profit_yoy_calc,1,entry_month,2023-03-01,-0.013410342829402708,673
net_profit_yoy_calc,1,entry_month,2023-04-01,-0.008427295880803322,4933
net_profit_yoy_calc,1,entry_month,2023-05-01,-0.005593219325571916,3109
net_profit_yoy_calc,1,entry_month,2023-07-01,-0.19069738861576574,58
net_profit_yoy_calc,1,entry_month,2023-08-01,0.017258219805922674,3800
net_profit_yoy_calc,1,entry_month,2023-09-01,-0.12687275990301602,612
net_profit_yoy_calc,1,entry_month,2023-10-01,-0.04974664946344851,3590
net_profit_yoy_calc,1,entry_month,2023-11-01,-0.006045157853093545,968
net_profit_yoy_calc,1,entry_month,2024-03-01,-0.0506778831180512,531
net_profit_yoy_calc,1,entry_month,2024-04-01,0.012314384182453326,7227
net_profit_yoy_calc,1,entry_month,2024-05-01,-0.09570172686604503,1581
net_profit_yoy_calc,1,entry_month,2024-07-01,-0.1044172062904718,47
net_profit_yoy_calc,1,entry_month,2024-08-01,-0.008276026802350185,3417
net_profit_yoy_calc,1,entry_month,2024-09-01,-0.04535862794930544,1315
net_profit_yoy_calc,5,entry_month,2020-04-01,0.06620356028760087,2322
net_profit_yoy_calc,5,entry_month,2020-05-01,0.0882817489583881,911
net_profit_yoy_calc,5,entry_month,2020-07-01,0.14186518594749253,102
net_profit_yoy_calc,5,entry_month,2020-08-01,-0.05073041134277122,3012
net_profit_yoy_calc,5,entry_month,2020-09-01,-0.32124459994141424,147
net_profit_yoy_calc,5,entry_month,2020-10-01,-0.036657868745286586,2012
net_profit_yoy_calc,5,entry_month,2020-11-01,-0.0038045168535031397,1294
net_profit_yoy_calc,5,entry_month,2021-02-01,-0.20609824957651046,22
net_profit_yoy_calc,5,entry_month,2021-03-01,-0.033466660326896415,664
net_profit_yoy_calc,5,entry_month,2021-04-01,-0.05197071112403049,5192
net_profit_yoy_calc,5,entry_month,2021-05-01,-0.16464744774629722,978
net_profit_yoy_calc,5,entry_month,2021-07-01,0.05834855681402997,69
net_profit_yoy_calc,5,entry_month,2021-08-01,-0.05152767819114213,3107
net_profit_yoy_calc,5,entry_month,2021-09-01,-0.0470123755947563,381
net_profit_yoy_calc,5,entry_month,2021-10-01,-0.09777933969615461,2087
net_profit_yoy_calc,5,entry_month,2021-11-01,-0.12833398813120878,1606
net_profit_yoy_calc,5,entry_month,2022-02-01,-0.2648221343873518,23
net_profit_yoy_calc,5,entry_month,2022-03-01,-0.07007906046678275,727
net_profit_yoy_calc,5,entry_month,2022-04-01,-0.028064365775743574,4824
net_profit_yoy_calc,5,entry_month,2022-05-01,-0.009239591389181224,2250
net_profit_yoy_calc,5,entry_month,2022-07-01,-0.26306660499537465,47
net_profit_yoy_calc,5,entry_month,2022-08-01,-0.05585180649963055,3602
net_profit_yoy_calc,5,entry_month,2022-09-01,-0.09502738238111666,442
net_profit_yoy_calc,5,entry_month,2022-10-01,-0.07804391465173985,3812
net_profit_yoy_calc,5,entry_month,2022-11-01,-0.0214259883286,366
net_profit_yoy_calc,5,entry_month,2023-03-01,-0.06419145787279508,673
net_profit_yoy_calc,5,entry_month,2023-04-01,-0.027965272303054903,4933
net_profit_yoy_calc,5,entry_month,2023-05-01,-0.05219644437469882,3109
net_profit_yoy_calc,5,entry_month,2023-07-01,0.031162518901076092,58
net_profit_yoy_calc,5,entry_month,2023-08-01,-0.029078063162517254,3800
net_profit_yoy_calc,5,entry_month,2023-09-01,-0.0508638959865012,612
net_profit_yoy_calc,5,entry_month,2023-10-01,-0.11789978250240211,3590
net_profit_yoy_calc,5,entry_month,2023-11-01,-0.03906495378625645,968
net_profit_yoy_calc,5,entry_month,2024-03-01,-0.031719952066741684,531
net_profit_yoy_calc,5,entry_month,2024-04-01,-0.021708255365184743,7227
net_profit_yoy_calc,5,entry_month,2024-05-01,0.05715248304868617,1581
net_profit_yoy_calc,5,entry_month,2024-07-01,-0.1211840888066605,47
net_profit_yoy_calc,5,entry_month,2024-08-01,-0.03492602755083668,3417
net_profit_yoy_calc,5,entry_month,2024-09-01,-0.06856751813464877,1314
net_profit_yoy_calc,10,entry_month,2020-04-01,0.08074888329928659,2322
net_profit_yoy_calc,10,entry_month,2020-05-01,0.055625782273432074,911
net_profit_yoy_calc,10,entry_month,2020-07-01,0.058201536886983964,102
net_profit_yoy_calc,10,entry_month,2020-08-01,-0.07761252853624478,3012
net_profit_yoy_calc,10,entry_month,2020-09-01,-0.22405156064647255,147
net_profit_yoy_calc,10,entry_month,2020-10-01,-0.0741253370774277,2012
net_profit_yoy_calc,10,entry_month,2020-11-01,-0.09659807794645771,1294
net_profit_yoy_calc,10,entry_month,2021-02-01,-0.0536420101637493,22
net_profit_yoy_calc,10,entry_month,2021-03-01,-0.009162130651083534,664
net_profit_yoy_calc,10,entry_month,2021-04-01,-0.07711661342735752,5192
net_profit_yoy_calc,10,entry_month,2021-05-01,-0.0823524998108262,978
net_profit_yoy_calc,10,entry_month,2021-07-01,0.04961682149294937,69
net_profit_yoy_calc,10,entry_month,2021-08-01,-0.05637383375691599,3107
net_profit_yoy_calc,10,entry_month,2021-09-01,0.04763400855184802,381
net_profit_yoy_calc,10,entry_month,2021-10-01,-0.1352228073203677,2087
net_profit_yoy_calc,10,entry_month,2021-11-01,-0.16529802927010598,1606
net_profit_yoy_calc,10,entry_month,2022-02-01,0.11264822134387352,23
net_profit_yoy_calc,10,entry_month,2022-03-01,-0.07330661996604361,727
net_profit_yoy_calc,10,entry_month,2022-04-01,-0.027057062759196473,4824
net_profit_yoy_calc,10,entry_month,2022-05-01,-0.038038749321211124,2250
net_profit_yoy_calc,10,entry_month,2022-07-01,-0.16558741905642924,47
net_profit_yoy_calc,10,entry_month,2022-08-01,-0.033038314537741566,3602
net_profit_yoy_calc,10,entry_month,2022-09-01,-0.054694600983322114,442
net_profit_yoy_calc,10,entry_month,2022-10-01,-0.13204926097508962,3812
net_profit_yoy_calc,10,entry_month,2022-11-01,-0.15910713837715257,366
net_profit_yoy_calc,10,entry_month,2023-03-01,-0.05350647007016849,673
net_profit_yoy_calc,10,entry_month,2023-04-01,-0.0525444384206105,4933
net_profit_yoy_calc,10,entry_month,2023-05-01,-0.008217534111800588,3109
net_profit_yoy_calc,10,entry_month,2023-07-01,-0.07139561352240918,58
net_profit_yoy_calc,10,entry_month,2023-08-01,-0.03726292034159408,3800
net_profit_yoy_calc,10,entry_month,2023-09-01,-0.08223791367717159,612
net_profit_yoy_calc,10,entry_month,2023-10-01,-0.10473702468919191,3590
net_profit_yoy_calc,10,entry_month,2023-11-01,-0.0821044377845399,968
net_profit_yoy_calc,10,entry_month,2024-03-01,-0.06688339547969685,531
net_profit_yoy_calc,10,entry_month,2024-04-01,0.0438500538934193,7227
net_profit_yoy_calc,10,entry_month,2024-05-01,0.033708222556320194,1581
net_profit_yoy_calc,10,entry_month,2024-07-01,-0.14153561517113786,47
net_profit_yoy_calc,10,entry_month,2024-08-01,-0.04129797944809511,3417
net_profit_yoy_calc,10,entry_month,2024-09-01,0.011037511915750127,1314
net_profit_yoy_calc,20,entry_month,2020-04-01,0.02585310103913805,2322
net_profit_yoy_calc,20,entry_month,2020-05-01,0.021143174488647932,911
net_profit_yoy_calc,20,entry_month,2020-07-01,-0.06982714262288593,102
net_profit_yoy_calc,20,entry_month,2020-08-01,-0.03677686395228616,3012
net_profit_yoy_calc,20,entry_month,2020-09-01,-0.15413792321815803,147
net_profit_yoy_calc,20,entry_month,2020-10-01,-0.08540350614014545,2011
net_profit_yoy_calc,20,entry_month,2020-11-01,-0.09519986903403407,1294
net_profit_yoy_calc,20,entry_month,2021-02-01,0.014116318464144554,22
net_profit_yoy_calc,20,entry_month,2021-03-01,-0.008467059815487581,664
net_profit_yoy_calc,20,entry_month,2021-04-01,-0.06634215584670321,5192
net_profit_yoy_calc,20,entry_month,2021-05-01,-0.09592874544712177,978
net_profit_yoy_calc,20,entry_month,2021-07-01,0.15155279503105593,69
net_profit_yoy_calc,20,entry_month,2021-08-01,-0.01962337670358824,3107
net_profit_yoy_calc,20,entry_month,2021-09-01,-0.11456487408761427,381
net_profit_yoy_calc,20,entry_month,2021-10-01,-0.09709034228857524,2087
net_profit_yoy_calc,20,entry_month,2021-11-01,-0.0543701528421281,1606
net_profit_yoy_calc,20,entry_month,2022-02-01,-0.015810276679841896,23
net_profit_yoy_calc,20,entry_month,2022-03-01,-0.0903258955102012,727
net_profit_yoy_calc,20,entry_month,2022-04-01,-0.01750581453118874,4824
net_profit_yoy_calc,20,entry_month,2022-05-01,0.011045799078500378,2249
net_profit_yoy_calc,20,entry_month,2022-07-01,-0.13922294172062905,47
net_profit_yoy_calc,20,entry_month,2022-08-01,0.02302810006550967,3602
net_profit_yoy_calc,20,entry_month,2022-09-01,0.02971892210392913,442
net_profit_yoy_calc,20,entry_month,2022-10-01,-0.13718722040631132,3812
net_profit_yoy_calc,20,entry_month,2022-11-01,-0.21201920635202304,366
net_profit_yoy_calc,20,entry_month,2023-03-01,0.07585020328403656,673
net_profit_yoy_calc,20,entry_month,2023-04-01,-0.07651119464769138,4933
net_profit_yoy_calc,20,entry_month,2023-05-01,-0.02344249355304161,3109
net_profit_yoy_calc,20,entry_month,2023-07-01,-0.12362730320834232,58
net_profit_yoy_calc,20,entry_month,2023-08-01,-0.003159770752994079,3800
net_profit_yoy_calc,20,entry_month,2023-09-01,0.04034896618251238,612
net_profit_yoy_calc,20,entry_month,2023-10-01,-0.05132041393194468,3590
net_profit_yoy_calc,20,entry_month,2023-11-01,-0.08575636664857267,968
net_profit_yoy_calc,20,entry_month,2024-03-01,0.12633029647992702,531
net_profit_yoy_calc,20,entry_month,2024-04-01,0.053265669221446224,7227
net_profit_yoy_calc,20,entry_month,2024-05-01,0.09674080277982458,1581
net_profit_yoy_calc,20,entry_month,2024-07-01,-0.1704440333024977,47
net_profit_yoy_calc,20,entry_month,2024-08-01,-0.12107106235783303,3417
net_profit_yoy_calc,20,entry_month,2024-09-01,-0.10050154363819162,1315
net_profit_yoy_calc,40,entry_month,2020-04-01,0.11646259933661504,2322
net_profit_yoy_calc,40,entry_month,2020-05-01,0.09324826985368341,911
net_profit_yoy_calc,40,entry_month,2020-07-01,-0.05479754143318386,102
net_profit_yoy_calc,40,entry_month,2020-08-01,0.025651821648268826,3012
net_profit_yoy_calc,40,entry_month,2020-09-01,-0.15210541825023233,147
net_profit_yoy_calc,40,entry_month,2020-10-01,0.015352878816917001,2012
net_profit_yoy_calc,40,entry_month,2020-11-01,0.06200979546747527,1294
net_profit_yoy_calc,40,entry_month,2021-02-01,0.14398644833427443,22
net_profit_yoy_calc,40,entry_month,2021-03-01,0.013651230106537437,664
net_profit_yoy_calc,40,entry_month,2021-04-01,-0.046390024308814955,5192
net_profit_yoy_calc,40,entry_month,2021-05-01,0.06487655218650246,978
net_profit_yoy_calc,40,entry_month,2021-07-01,0.04552429667519182,69
net_profit_yoy_calc,40,entry_month,2021-08-01,-0.03242121944315862,3107
net_profit_yoy_calc,40,entry_month,2021-09-01,-0.11028289398457004,381
net_profit_yoy_calc,40,entry_month,2021-10-01,-0.18357318012506618,2087
net_profit_yoy_calc,40,entry_month,2021-11-01,-0.1681992636199775,1606
net_profit_yoy_calc,40,entry_month,2022-02-01,-0.08893280632411067,23
net_profit_yoy_calc,40,entry_month,2022-03-01,-0.06722744555681907,727
net_profit_yoy_calc,40,entry_month,2022-04-01,0.01207052429978701,4823
net_profit_yoy_calc,40,entry_month,2022-05-01,0.023574526454539776,2250
net_profit_yoy_calc,40,entry_month,2022-07-01,-0.21241905642923217,47
net_profit_yoy_calc,40,entry_month,2022-08-01,-0.04107729587173464,3602
net_profit_yoy_calc,40,entry_month,2022-09-01,-0.025590233509282644,442
net_profit_yoy_calc,40,entry_month,2022-10-01,-0.15867133009766887,3812
net_profit_yoy_calc,40,entry_month,2022-11-01,-0.16417176166250635,366
net_profit_yoy_calc,40,entry_month,2023-03-01,-0.032664609377509674,673
net_profit_yoy_calc,40,entry_month,2023-04-01,-0.05279549642158758,4933
net_profit_yoy_calc,40,entry_month,2023-05-01,0.04058384759970005,3109
net_profit_yoy_calc,40,entry_month,2023-07-01,-0.0941585407118029,58
net_profit_yoy_calc,40,entry_month,2023-08-01,-0.06193404855417251,3800
net_profit_yoy_calc,40,entry_month,2023-09-01,-0.1156236840171019,612
net_profit_yoy_calc,40,entry_month,2023-10-01,-0.002143941064336903,3590
net_profit_yoy_calc,40,entry_month,2023-11-01,-0.0396617672084683,968
net_profit_yoy_calc,40,entry_month,2024-03-01,0.016898418772323322,531
net_profit_yoy_calc,40,entry_month,2024-04-01,0.09431253934182512,7227
net_profit_yoy_calc,40,entry_month,2024-05-01,0.16131885360704543,1581
net_profit_yoy_calc,40,entry_month,2024-07-01,-0.1805041628122109,47
net_profit_yoy_calc,40,entry_month,2024-08-01,-0.13497929844714787,3417
net_profit_yoy_calc,40,entry_month,2024-09-01,-0.14709440080437888,1314
net_profit_yoy_calc,60,entry_month,2020-04-01,0.11277451487621604,2322
net_profit_yoy_calc,60,entry_month,2020-05-01,0.10579864973144039,910
net_profit_yoy_calc,60,entry_month,2020-07-01,0.08254971699340122,102
net_profit_yoy_calc,60,entry_month,2020-08-01,-0.04323210666530295,3012
net_profit_yoy_calc,60,entry_month,2020-09-01,-0.20720972580072383,147
net_profit_yoy_calc,60,entry_month,2020-10-01,0.14501828500032735,2012
net_profit_yoy_calc,60,entry_month,2020-11-01,0.13016323205043903,1294
net_profit_yoy_calc,60,entry_month,2021-02-01,-0.04912478825522304,22
net_profit_yoy_calc,60,entry_month,2021-03-01,0.03541333744545089,664
net_profit_yoy_calc,60,entry_month,2021-04-01,0.012863825281668337,5192
net_profit_yoy_calc,60,entry_month,2021-05-01,0.05268499571012381,978
net_profit_yoy_calc,60,entry_month,2021-07-01,0.06105224698575084,69
net_profit_yoy_calc,60,entry_month,2021-08-01,-0.07901375021489186,3107
net_profit_yoy_calc,60,entry_month,2021-09-01,-0.12527036431719019,381
net_profit_yoy_calc,60,entry_month,2021-10-01,-0.21111216903105426,2087
net_profit_yoy_calc,60,entry_month,2021-11-01,-0.16056953176146105,1606
net_profit_yoy_calc,60,entry_month,2022-02-01,-0.05237154150197629,23
net_profit_yoy_calc,60,entry_month,2022-03-01,0.04821922481669887,727
net_profit_yoy_calc,60,entry_month,2022-04-01,-0.0025197484927009122,4824
net_profit_yoy_calc,60,entry_month,2022-05-01,0.0029649561849022722,2250
net_profit_yoy_calc,60,entry_month,2022-07-01,-0.21935707678075855,47
net_profit_yoy_calc,60,entry_month,2022-08-01,-0.10476176709830587,3602
net_profit_yoy_calc,60,entry_month,2022-09-01,-0.13333545028853142,442
net_profit_yoy_calc,60,entry_month,2022-10-01,-0.13087899503067763,3812
net_profit_yoy_calc,60,entry_month,2022-11-01,-0.08623020576398607,366
net_profit_yoy_calc,60,entry_month,2023-03-01,-0.059450520500350525,673
net_profit_yoy_calc,60,entry_month,2023-04-01,-0.08387382253198743,4933
net_profit_yoy_calc,60,entry_month,2023-05-01,-0.03567444122894177,3109
net_profit_yoy_calc,60,entry_month,2023-07-01,-0.13642375957427175,58
net_profit_yoy_calc,60,entry_month,2023-08-01,-0.0911490319983816,3800
net_profit_yoy_calc,60,entry_month,2023-09-01,-0.07811440538658423,612
net_profit_yoy_calc,60,entry_month,2023-10-01,0.07751156328409216,3590
net_profit_yoy_calc,60,entry_month,2023-11-01,0.09560382847533938,968
net_profit_yoy_calc,60,entry_month,2024-03-01,0.0360099160597368,531
net_profit_yoy_calc,60,entry_month,2024-04-01,0.05874452016817155,7227
net_profit_yoy_calc,60,entry_month,2024-05-01,0.12737779045999417,1581
net_profit_yoy_calc,60,entry_month,2024-07-01,-0.266304347826087,47
net_profit_yoy_calc,60,entry_month,2024-08-01,-0.05385396079269269,194
revenue_yoy_calc,1,entry_month,2020-04-01,0.05916160251678796,2322
revenue_yoy_calc,1,entry_month,2020-05-01,0.07464488618448882,911
revenue_yoy_calc,1,entry_month,2020-07-01,0.002968634258794636,102
revenue_yoy_calc,1,entry_month,2020-08-01,-0.012009810888323497,3011
revenue_yoy_calc,1,entry_month,2020-09-01,-0.09693347487951545,147
revenue_yoy_calc,1,entry_month,2020-10-01,0.012942486699036018,2012
revenue_yoy_calc,1,entry_month,2020-11-01,-0.07750514675763223,1293
revenue_yoy_calc,1,entry_month,2021-02-01,-0.011857707509881424,22
revenue_yoy_calc,1,entry_month,2021-03-01,0.056003994075433355,664
revenue_yoy_calc,1,entry_month,2021-04-01,0.02592573531104753,5189
revenue_yoy_calc,1,entry_month,2021-05-01,-0.05355248803582474,978
revenue_yoy_calc,1,entry_month,2021-07-01,0.06620387285348923,69
revenue_yoy_calc,1,entry_month,2021-08-01,-0.03137907277548799,3105
revenue_yoy_calc,1,entry_month,2021-09-01,-0.08172681479904997,381
revenue_yoy_calc,1,entry_month,2021-10-01,-0.049024922758838504,2087
revenue_yoy_calc,1,entry_month,2021-11-01,0.0030893481419567463,1606
revenue_yoy_calc,1,entry_month,2022-02-01,-0.14624505928853757,23
revenue_yoy_calc,1,entry_month,2022-03-01,-0.06655568167889424,726
revenue_yoy_calc,1,entry_month,2022-04-01,-0.021970405144776578,4822
revenue_yoy_calc,1,entry_month,2022-05-01,0.06926411175525228,2250
revenue_yoy_calc,1,entry_month,2022-07-01,-0.1662812210915819,47
revenue_yoy_calc,1,entry_month,2022-08-01,-0.05226052665094704,3601
revenue_yoy_calc,1,entry_month,2022-09-01,-0.0834016834437046,442
revenue_yoy_calc,1,entry_month,2022-10-01,-0.0501557004038292,3812
revenue_yoy_calc,1,entry_month,2022-11-01,-0.05869299526967818,365
revenue_yoy_calc,1,entry_month,2023-03-01,-0.04687452005383702,673
revenue_yoy_calc,1,entry_month,2023-04-01,-0.032972480486834835,4933
revenue_yoy_calc,1,entry_month,2023-05-01,-0.02529847441995608,3106
revenue_yoy_calc,1,entry_month,2023-07-01,0.08911926678817121,58
revenue_yoy_calc,1,entry_month,2023-08-01,0.015484393577572066,3799
revenue_yoy_calc,1,entry_month,2023-09-01,-0.15662588184750426,611
revenue_yoy_calc,1,entry_month,2023-10-01,-0.056981998227943836,3587
revenue_yoy_calc,1,entry_month,2023-11-01,-0.054220545576743724,968
revenue_yoy_calc,1,entry_month,2024-03-01,0.005158730437242948,531
revenue_yoy_calc,1,entry_month,2024-04-01,0.04573117729089119,7224
revenue_yoy_calc,1,entry_month,2024-05-01,-0.08317395971864888,1578
revenue_yoy_calc,1,entry_month,2024-07-01,-0.0027752081406105457,47
revenue_yoy_calc,1,entry_month,2024-08-01,0.02319105905599113,3416
revenue_yoy_calc,1,entry_month,2024-09-01,-0.01121151882363863,1314
revenue_yoy_calc,5,entry_month,2020-04-01,0.0978247518709299,2322
revenue_yoy_calc,5,entry_month,2020-05-01,0.09645237468534582,911
revenue_yoy_calc,5,entry_month,2020-07-01,0.19110437600013572,102
revenue_yoy_calc,5,entry_month,2020-08-01,-0.09141413789582306,3011
revenue_yoy_calc,5,entry_month,2020-09-01,-0.2640505788844819,147
revenue_yoy_calc,5,entry_month,2020-10-01,-0.03176650393498979,2012
revenue_yoy_calc,5,entry_month,2020-11-01,-0.032488914766932914,1293
revenue_yoy_calc,5,entry_month,2021-02-01,-0.18012422360248448,22
revenue_yoy_calc,5,entry_month,2021-03-01,0.007662558369847605,664
revenue_yoy_calc,5,entry_month,2021-04-01,-0.03552534635979424,5189
revenue_yoy_calc,5,entry_month,2021-05-01,-0.10615588698215432,978
revenue_yoy_calc,5,entry_month,2021-07-01,-0.054366094263792485,69
revenue_yoy_calc,5,entry_month,2021-08-01,-0.08199815404455896,3105
revenue_yoy_calc,5,entry_month,2021-09-01,-0.16892230108776402,381
revenue_yoy_calc,5,entry_month,2021-10-01,-0.08861540056692584,2087
revenue_yoy_calc,5,entry_month,2021-11-01,-0.06012981665553889,1606
revenue_yoy_calc,5,entry_month,2022-02-01,-0.27964426877470355,23
revenue_yoy_calc,5,entry_month,2022-03-01,-0.10619900222763837,726
revenue_yoy_calc,5,entry_month,2022-04-01,-0.026438777936086726,4822
revenue_yoy_calc,5,entry_month,2022-05-01,0.030012755834482725,2250
revenue_yoy_calc,5,entry_month,2022-07-01,-0.3710684551341351,47
revenue_yoy_calc,5,entry_month,2022-08-01,-0.07608982765262229,3601
revenue_yoy_calc,5,entry_month,2022-09-01,0.10755352933100588,442
revenue_yoy_calc,5,entry_month,2022-10-01,-0.03543875413616701,3812
revenue_yoy_calc,5,entry_month,2022-11-01,-0.04404000271459158,365
revenue_yoy_calc,5,entry_month,2023-03-01,-0.0854078088215384,673
revenue_yoy_calc,5,entry_month,2023-04-01,-0.07850637008482103,4933
revenue_yoy_calc,5,entry_month,2023-05-01,-0.09181309603093749,3106
revenue_yoy_calc,5,entry_month,2023-07-01,0.09465653569458157,58
revenue_yoy_calc,5,entry_month,2023-08-01,-0.06391508203277173,3799
revenue_yoy_calc,5,entry_month,2023-09-01,-0.16529015402862943,611
revenue_yoy_calc,5,entry_month,2023-10-01,-0.09068456870541135,3587
revenue_yoy_calc,5,entry_month,2023-11-01,-0.042335413416743205,968
revenue_yoy_calc,5,entry_month,2024-03-01,-0.019865114803303066,531
revenue_yoy_calc,5,entry_month,2024-04-01,-0.00148901035082262,7224
revenue_yoy_calc,5,entry_month,2024-05-01,-0.0238064601233676,1578
revenue_yoy_calc,5,entry_month,2024-07-01,-0.12580943570767808,47
revenue_yoy_calc,5,entry_month,2024-08-01,-0.027983549779422738,3416
revenue_yoy_calc,5,entry_month,2024-09-01,-0.10016951836841868,1313
revenue_yoy_calc,10,entry_month,2020-04-01,0.12653225278770044,2322
revenue_yoy_calc,10,entry_month,2020-05-01,0.06675836992341609,911
revenue_yoy_calc,10,entry_month,2020-07-01,0.055792729472833064,102
revenue_yoy_calc,10,entry_month,2020-08-01,-0.10441020271855332,3011
revenue_yoy_calc,10,entry_month,2020-09-01,-0.24048916123280115,147
revenue_yoy_calc,10,entry_month,2020-10-01,-0.0889918801214963,2012
revenue_yoy_calc,10,entry_month,2020-11-01,-0.12952110560842456,1293
revenue_yoy_calc,10,entry_month,2021-02-01,-0.07171089779785433,22
revenue_yoy_calc,10,entry_month,2021-03-01,0.00926349897486577,664
revenue_yoy_calc,10,entry_month,2021-04-01,-0.04458448564026487,5189
revenue_yoy_calc,10,entry_month,2021-05-01,-0.07730677453099873,978
revenue_yoy_calc,10,entry_month,2021-07-01,0.0012239790279924918,69
revenue_yoy_calc,10,entry_month,2021-08-01,-0.10179140904401816,3105
revenue_yoy_calc,10,entry_month,2021-09-01,-0.06543809718260475,381
revenue_yoy_calc,10,entry_month,2021-10-01,-0.09504191639760468,2087
revenue_yoy_calc,10,entry_month,2021-11-01,-0.042171609068986336,1606
revenue_yoy_calc,10,entry_month,2022-02-01,-0.2816205533596838,23
revenue_yoy_calc,10,entry_month,2022-03-01,-0.09554014164167923,726
revenue_yoy_calc,10,entry_month,2022-04-01,-0.01293563462825084,4822
revenue_yoy_calc,10,entry_month,2022-05-01,0.047989871986885826,2250
revenue_yoy_calc,10,entry_month,2022-07-01,-0.07955596669750231,47
revenue_yoy_calc,10,entry_month,2022-08-01,-0.07721004889557778,3601
revenue_yoy_calc,10,entry_month,2022-09-01,-0.0723283600779122,442
revenue_yoy_calc,10,entry_month,2022-10-01,-0.11635574552400114,3812
revenue_yoy_calc,10,entry_month,2022-11-01,-0.22640866880705193,365
revenue_yoy_calc,10,entry_month,2023-03-01,-0.09172393753704577,673
revenue_yoy_calc,10,entry_month,2023-04-01,-0.08828797339927928,4933
revenue_yoy_calc,10,entry_month,2023-05-01,-0.05737767617113654,3106
revenue_yoy_calc,10,entry_month,2023-07-01,0.08259251284259744,58
revenue_yoy_calc,10,entry_month,2023-08-01,-0.0705892088431046,3799
revenue_yoy_calc,10,entry_month,2023-09-01,-0.14807012796228897,611
revenue_yoy_calc,10,entry_month,2023-10-01,-0.08357141263584635,3587
revenue_yoy_calc,10,entry_month,2023-11-01,-0.054737738330831724,968
revenue_yoy_calc,10,entry_month,2024-03-01,-0.04713775541650394,531
revenue_yoy_calc,10,entry_month,2024-04-01,0.022392571842184475,7224
revenue_yoy_calc,10,entry_month,2024-05-01,-0.03413002363816491,1578
revenue_yoy_calc,10,entry_month,2024-07-01,-0.16165587419056432,47
revenue_yoy_calc,10,entry_month,2024-08-01,-0.03934761889471555,3416
revenue_yoy_calc,10,entry_month,2024-09-01,-0.06528218811276966,1313
revenue_yoy_calc,20,entry_month,2020-04-01,0.043365463403473754,2322
revenue_yoy_calc,20,entry_month,2020-05-01,-0.030930217461454412,911
revenue_yoy_calc,20,entry_month,2020-07-01,-0.07401145597141096,102
revenue_yoy_calc,20,entry_month,2020-08-01,-0.06072202595407593,3011
revenue_yoy_calc,20,entry_month,2020-09-01,-0.09763201837565831,147
revenue_yoy_calc,20,entry_month,2020-10-01,-0.12615348205107954,2011
revenue_yoy_calc,20,entry_month,2020-11-01,-0.11507207908925042,1293
revenue_yoy_calc,20,entry_month,2021-02-01,-0.04573687182382835,22
revenue_yoy_calc,20,entry_month,2021-03-01,0.0053401371279695724,664
revenue_yoy_calc,20,entry_month,2021-04-01,0.004864993800876813,5189
revenue_yoy_calc,20,entry_month,2021-05-01,-0.051100435032909716,978
revenue_yoy_calc,20,entry_month,2021-07-01,0.10909755206430401,69
revenue_yoy_calc,20,entry_month,2021-08-01,-0.08536045507449834,3105
revenue_yoy_calc,20,entry_month,2021-09-01,-0.15639892100592367,381
revenue_yoy_calc,20,entry_month,2021-10-01,-0.04280935514119227,2087
revenue_yoy_calc,20,entry_month,2021-11-01,0.016215067822946395,1606
revenue_yoy_calc,20,entry_month,2022-02-01,-0.2114624505928854,23
revenue_yoy_calc,20,entry_month,2022-03-01,-0.10676629462588584,726
revenue_yoy_calc,20,entry_month,2022-04-01,-0.0025318969198808916,4822
revenue_yoy_calc,20,entry_month,2022-05-01,0.13309729792101743,2249
revenue_yoy_calc,20,entry_month,2022-07-01,-0.0349213691026827,47
revenue_yoy_calc,20,entry_month,2022-08-01,-0.033788983814268064,3601
revenue_yoy_calc,20,entry_month,2022-09-01,0.018409935143353106,442
revenue_yoy_calc,20,entry_month,2022-10-01,-0.12978917009403798,3812
